"shutdown_id";"comment"
555;ВПУ 3 Интернационала замена вводной задвиж. Д=100, без ХВС Минаева 20-44(четн.)
556;Алашеева 27 из п/з Д=150, без ХВС п. Вырыпаевка
557;Хрустальная 52 из п/з Д=200, без ХВС Хрустальная 52(9 эт.)
558;Российская 95 из кол-ца Д=80, без ХВС п. Мостовая
559;"9 Мая 74 из кол-ца Д=150, без ХВС 9 Мая 72-86(четн.,2 эт.)"
560;утечка из в/к Д-100. Без хвс ч/д в границах улиц :Энтузиастов - 3п. Ватутина- Чайковского- Урицкого
561;утечки из в/к Д-100. На пониж.давл. Ростовская , М. Шоссе,  Зап. Бульвар, Автозаводская
562;замена насоса, без хвс Минаева 20-44
563;из в/к Д-100. Без хвс Винновские кв-ла
564;из п/з Д=100 Без ХВС Набережная р. Свияги 83-146, Л. Толстого, 13
565;из кол-ца, Д=100. Без ХВС Лихачева 2, 2а
566;"из п/з Д=100, без ХВС Наб. р. Свияги 83-146(четн. и неч.); Л. Толстого 13(6 эт.)"
567;замена задвижки Д=100, без ХВС Варейкиса 29,39,47(5 эт.)
568;утечка из в/к Д-100. Без хвс Подлесная, Лесоводов, Ветеринарная,Ипподромная,Беговая,Спортивная,Призовая,Весенняя,Нариманова 136-140
569;замена ввода Д-50. Без хвс Локомотивная 130,
570;из в/к Д-100. Без хвс Кролюницкого 12,14,16
571;"пр. Энергетиков 4 из п/з Д=300, без ХВС Энергетиков 1-9(неч.);4-12(четн.)"
572;п. Индовое: Королевская 3 из п/з Д=76, без ХВС Королевская 3 (ч/дом)
573;из п/з Д=100. Без хвс Центральная 2,4,6
574;из п/з Д=150. Без хвс Красноармейская 41-64
575;из п\з д 300 Без хвс Аблукова  33 , Пушкарева 26,28,30 32,34,36,38,40,44,48
576;из в/к Д-150. Без хвс ч/д в границах улиц : Немировича- Данченков - Энтузиастов - Урицкого - Баумана
577;"утечка из п/з Д=300, без ХВС Аблукова 11-39(неч.);Московское шоссе 100,102,102б,Пушкарева 6,6а,8а,12-44(четн.), 44а"
578;Московское шоссе 85 определение утечки , без ХВС Полбина 61а, 65,67, Московское шоссе 75а, 83,85
579;замена затвора Д=500, без ХВС Варейкиса 26а(ЦТП 1), Аверьянова 6а(Автомойка)
580;из п/з Д=300, без ХВС Профсоюзная 26-64(четн.), 7-45,45а,45б(неч.)
581;"из п/з Д=100, без ХВС Отрадная 3,5,7,9; Шолмова 45(10 эт.)"
582;из п/з Д=76, без ХВС Хрустальная 11(д/сад №118)
583;из п/з Д=300, без ХВС Промышленная 87,91(10 эт.)
584;замена задвиж. Д=100, без ХВС Ефремова 111,113,115,119,123,125,127
585;из п/з Д=150. Без хвс Глинки 7-19, 20-34
586;из п/з Д-300 Без хвс Хруст. 7, Кольцевая 2,4,10,18,22,24
587;ремонт з-ки Д-150. Без хвс  9 мая 18-54
588;утечка из п/з Д-100 Без хвс Октябрьская 27
589;Куйбышева 3 из п/з Д=300, без ХВС Куйбышева 4(техникум), 14(3 эт.)
590;"утечка из п/з Д=400, без ХВС Жигулевская 11, Фруктовая 4,6;Корунковой 7,11,15,19,21; Промышленная 66-84(четн.); Шолмова 14"
591;из в/к Д-150 Без хвс Станкостроителей 16,18,20
592;из в/к Без хвс  Минаева 4-10
593;из п/з Д=100. Безх хвс Минаева 20-44
594;"2 пер. Нариманова-Юности переврезки Д=100, без ХВС квадрат улиц Юности-Р. Люксембург-Л. Шевцовой -Гафурова"
595;Ремонтные работы  на подающем трубопроводе Западный бульвар, д. 30 (д/с №130)
596;из кол-ца Д=300, без ХВС Пушкарева 30,36,40,44,48,50, Аблукова 31а,33,35,35а,37,39,46
597;Техн.откл.ХВС – рем.работы на внутридомовых инж. сетях: Сев.Венец, 10. В работе на 30.09.22. Отв.предпр. УК Мегаполис
598;Техн.откл.ГВС – рем.работы на тепловых сетях: ул.Стасова 20. Раб. Т плюс
599;Техн.откл.ГВС – рем.работы на тепловых сетях: ул.Стасова 20. Раб. Т плюс
600;Техн.откл.ГВС – рем.работы на тепловых сетях: ул.Стасова 20. Раб. Т плюс
601;Техн.откл.ГВС – рем.работы на тепловых сетях: ул.Стасова 20. Раб. Т плюс
602;Техн.откл.ГВС – рем.работы на тепловых сетях: ул.Стасова 20. Раб. Т плюс
603;Техн.откл.ГВС – рем.работы на тепловых сетях: ул.Стасова 20. Раб. Т плюс
606;Техн.откл.ГВС – рем.работы на теплосетях - ул.Марата 37. Раб. Теплосервис
607;Техн.откл.ГВС – рем.работы на теплосетях - ул.Марата 37. Раб. Теплосервис
618;"из п/з Д=100, без ХВС Грибоедова 1-21(неч.;ч/д)"
619;"Толбухина-Дачная замена задвиж. Д=150, без ХВС 1,2 пер. С. Лазо(от Толбухина до Белинского), Дачная 61-82; Белинского 61-71(неч.)"
623;из в/к Д-100. Без хвс дома в границах : Пархоменко - З.Космодемьянской- Белинского- Дачная
624;из в/к Д-100. Без хвс Рябикова 134
625;утечка на ВПУ. Без хвс Гафурова 5,5а,14,16,18,Нариманова 70а,72,74,76
626;из п/з Д=100. Без хвс Отрадная 62
627;из в/к Д-150. Без хвс  Свердлова, 1 Мая, Калинина
628;"из п/з Д=300, без ХВС Ростовская 14,16,18; 19-49(неч.)"
629;из п/з Д=100, без ХВС ул.Труда -25 ч/д
630;"из п/з Д150, без ХВС фирмы ""Гарант"",""Визави"""
631;утечка в лотках Д=76, без ХВС Жуковского 1-11(неч.)
632;замена з-ки Д-100 . без хвс п. Дачный
633;зкамена з-ки д-100. без хвс п. дачный
634;п. Дачный: Сельдинская 40 замена задвиж. Д=100, замена участка в/с Д=100, без ХВС п. Дачный
635;ремонт запорн. арматуры, без ХВС Московское шоссе 73(5 эт.)
636;"из п/з Д=150, без ХВС Урицкого 35-45(неч.), 94-100 (четн.); на пониж. давл. К. Маркса 121, Новосв. Пригород 78(ТП)"
637;из п/з Д=300, без ХВС Хрустальная 62( с 9 по 18 подъез.)
638;"Ульяновская 19 из кол-ца Д=100, без ХВС Ульяновская 1-23; Свияжская 1-9( ч/сектор)"
639;Ботаническая-пер. Тополевый из кол-ца Д=50, без ХВС п. Мостовая
640;Замена участка трубы, Д=100. Без ХВС  сп. Ст.Разина 8,10, лодочная станция
641;замена задвижки, Д=150. Без ХВС от Локомотивной 185 до Державина (нечетн.), Державина 1-9
642;из п/з Д=100. Без ХВС пр-д Полбина, 1, ул. Полбина 22а,24,26,28
643;Корунковой, 25 замена ввода. Без ХВС Корунковой, 25, Жигулевская, 11
645;замена з-ки Д-100. Без хвс Лок.148 (РОВД), ПЧ-2, ЦТП,департамент
678;из п/з Д-300. Без Хвс Кузоватовская 36,36а,38,42
679;подготовка  к замене ввода . Без хвс Рябикова 42
683;из кол-ца, Д=100. Без ХВС Ефремова 15,17,19
684;из п\з д200. Без хвс Б,Хмельницкого 13,17,19,19а,23, Стасова 14а
